fpr,tpr,threshold
0.6847426470588235,0.9949849548645938,0.006613699514702387
0.6884191176470589,0.9949849548645938,0.006446749883349184
0.6884191176470589,0.995987963891675,0.006446743924929371
0.6920955882352942,0.995987963891675,0.0063030826660699915
0.6920955882352942,0.9969909729187563,0.006283941579750618
0.6930147058823529,0.9969909729187563,0.006248965585136789
0.6948529411764706,0.9969909729187563,0.00619261927248789
0.7086397058823529,0.9969909729187563,0.0055561491764303155
0.7123161764705882,0.9969909729187563,0.005350356263496725
0.7270220588235294,0.9969909729187563,0.004563879621464125
0.7288602941176471,0.9969909729187563,0.004517190962856571
